Field,Date,amatr
AbsExposure,2022-03-30,0.9999999999999194
AbsExposure,2022-03-31,0.9999999999999194
AbsExposure,2022-04-01,0.9999999999999194
AbsExposure,2022-04-04,0.9999999999999194
AbsExposure,2022-04-05,0.9999999999999651
AbsExposure,2022-04-06,0.9999999999999651
AbsExposure,2022-04-07,0.9999999999999651
AbsExposure,2022-04-08,0.9999999999999651
AbsExposure,2022-04-11,0.9999999999999651
AbsExposure,2022-04-12,0.9999999999999827
AbsExposure,2022-04-13,0.9999999999999827
AbsExposure,2022-04-14,0.9999999999999827
AbsExposure,2022-04-18,0.9999999999999827
AbsExposure,2022-04-19,0.9999999999999992
AbsExposure,2022-04-20,0.9999999999999992
AbsExposure,2022-04-21,0.9999999999999992
AbsExposure,2022-04-22,0.9999999999999992
AbsExposure,2022-04-25,0.9999999999999992
AbsExposure,2022-04-26,1.0000000000000528
AbsExposure,2022-04-27,1.0000000000000528
AbsExposure,2022-04-28,1.0000000000000528
AbsExposure,2022-04-29,1.0000000000000528
AbsExposure,2022-05-02,1.0000000000000528
AbsExposure,2022-05-03,0.9999999999999336
AbsExposure,2022-05-04,0.9999999999999336
AbsExposure,2022-05-05,0.9999999999999336
AbsExposure,2022-05-06,0.9999999999999336
AbsExposure,2022-05-09,0.9999999999999336
AbsExposure,2022-05-10,0.9999999999999835
AbsExposure,2022-05-11,0.9999999999999835
AbsExposure,2022-05-12,0.9999999999999835
AbsExposure,2022-05-13,0.9999999999999835
AbsExposure,2022-05-16,0.9999999999999835
AbsExposure,2022-05-17,0.9999999999999917
AbsExposure,2022-05-18,0.9999999999999917
AbsExposure,2022-05-19,0.9999999999999917
AbsExposure,2022-05-20,0.9999999999999917
AbsExposure,2022-05-23,0.9999999999999917
AbsExposure,2022-05-24,1.000000000000024
AbsExposure,2022-05-25,1.000000000000024
AbsExposure,2022-05-26,1.000000000000024
AbsExposure,2022-05-27,1.000000000000024
AbsExposure,2022-05-31,1.000000000000024
AbsExposure,2022-06-01,1.0000000000000215
AbsExposure,2022-06-02,1.0000000000000215
AbsExposure,2022-06-03,1.0000000000000215
AbsExposure,2022-06-06,1.0000000000000215
AbsExposure,2022-06-07,0.9999999999999665
AbsExposure,2022-06-08,0.9999999999999665
AbsExposure,2022-06-09,0.9999999999999665
AbsExposure,2022-06-10,0.9999999999999665
AbsExposure,2022-06-13,0.9999999999999665
AbsExposure,2022-06-14,0.9999999999999577
AbsExposure,2022-06-15,0.9999999999999577
AbsExposure,2022-06-16,0.9999999999999577
AbsExposure,2022-06-17,0.9999999999999577
AbsExposure,2022-06-21,0.9999999999999577
AbsExposure,2022-06-22,0.9999999999999808
AbsExposure,2022-06-23,0.9999999999999808
AbsExposure,2022-06-24,0.9999999999999808
AbsExposure,2022-06-27,0.9999999999999808
AbsExposure,2022-06-28,1.000000000000067
AbsExposure,2022-06-29,1.000000000000067
AbsExposure,2022-06-30,1.000000000000067
AbsExposure,2022-07-01,1.000000000000067
AbsExposure,2022-07-05,1.000000000000067
AbsExposure,2022-07-06,0.9999999999999831
AbsExposure,2022-07-07,0.9999999999999831
AbsExposure,2022-07-08,0.9999999999999831
AbsExposure,2022-07-11,0.9999999999999831
AbsExposure,2022-07-12,0.9999999999999595
AbsExposure,2022-07-13,0.9999999999999595
AbsExposure,2022-07-14,0.9999999999999595
AbsExposure,2022-07-15,0.9999999999999595
AbsExposure,2022-07-18,0.9999999999999595
AbsExposure,2022-07-19,0.9999999999999662
AbsExposure,2022-07-20,0.9999999999999662
AbsExposure,2022-07-21,0.9999999999999662
AbsExposure,2022-07-22,0.9999999999999662
AbsExposure,2022-07-25,0.9999999999999662
AbsExposure,2022-07-26,1.0000000000000508
AbsExposure,2022-07-27,1.0000000000000508
AbsExposure,2022-07-28,1.0000000000000508
AbsExposure,2022-07-29,1.0000000000000508
AbsExposure,2022-08-01,1.0000000000000508
AbsExposure,2022-08-02,0.9999999999999413
AbsExposure,2022-08-03,0.9999999999999413
AbsExposure,2022-08-04,0.9999999999999413
AbsExposure,2022-08-05,0.9999999999999413
AbsExposure,2022-08-08,0.9999999999999413
AbsExposure,2022-08-09,1.0000000000000613
AbsExposure,2022-08-10,1.0000000000000613
AbsExposure,2022-08-11,1.0000000000000613
AbsExposure,2022-08-12,1.0000000000000613
AbsExposure,2022-08-15,1.0000000000000613
AbsExposure,2022-08-16,0.9999999999999357
AbsExposure,2022-08-17,0.9999999999999357
AbsExposure,2022-08-18,0.9999999999999357
AbsExposure,2022-08-19,0.9999999999999357
AbsExposure,2022-08-22,0.9999999999999357
AbsExposure,2022-08-23,0.9999999999999675
AbsExposure,2022-08-24,0.9999999999999675
AbsExposure,2022-08-25,0.9999999999999675
AbsExposure,2022-08-26,0.9999999999999675
AbsExposure,2022-08-29,0.9999999999999675
AbsExposure,2022-08-30,1.0000000000000293
AbsExposure,2022-08-31,1.0000000000000293
AbsExposure,2022-09-01,1.0000000000000293
AbsExposure,2022-09-02,1.0000000000000293
AbsExposure,2022-09-06,1.0000000000000293
AbsExposure,2022-09-07,1.00000000000003
AbsExposure,2022-09-08,1.00000000000003
AbsExposure,2022-09-09,1.00000000000003
AbsExposure,2022-09-12,1.00000000000003
AbsExposure,2022-09-13,0.9999999999999308
AbsExposure,2022-09-14,0.9999999999999308
AbsExposure,2022-09-15,0.9999999999999308
AbsExposure,2022-09-16,0.9999999999999308
AbsExposure,2022-09-19,0.9999999999999308
AbsExposure,2022-09-20,0.9999999999999852
AbsExposure,2022-09-21,0.9999999999999852
AbsExposure,2022-09-22,0.9999999999999852
AbsExposure,2022-09-23,0.9999999999999852
AbsExposure,2022-09-26,0.9999999999999852
AbsExposure,2022-09-27,0.9999999999999855
AbsExposure,2022-09-28,0.9999999999999855
AbsExposure,2022-09-29,0.9999999999999855
AbsExposure,2022-09-30,0.9999999999999855
AbsExposure,2022-10-03,0.9999999999999855
AbsExposure,2022-10-04,1.0000000000000087
AbsExposure,2022-10-05,1.0000000000000087
AbsExposure,2022-10-06,1.0000000000000087
AbsExposure,2022-10-07,1.0000000000000087
AbsExposure,2022-10-10,1.0000000000000087
AbsExposure,2022-10-11,0.9999999999999921
AbsExposure,2022-10-12,0.9999999999999921
AbsExposure,2022-10-13,0.9999999999999921
AbsExposure,2022-10-14,0.9999999999999921
AbsExposure,2022-10-17,0.9999999999999921
AbsExposure,2022-10-18,1.0000000000000637
AbsExposure,2022-10-19,1.0000000000000637
AbsExposure,2022-10-20,1.0000000000000637
AbsExposure,2022-10-21,1.0000000000000637
AbsExposure,2022-10-24,1.0000000000000637
AbsExposure,2022-10-25,0.9999999999999858
AbsExposure,2022-10-26,0.9999999999999858
AbsExposure,2022-10-27,0.9999999999999858
AbsExposure,2022-10-28,0.9999999999999858
AbsExposure,2022-10-31,0.9999999999999858
AbsExposure,2022-11-01,1.00000000000008
AbsExposure,2022-11-02,1.00000000000008
AbsExposure,2022-11-03,1.00000000000008
AbsExposure,2022-11-04,1.00000000000008
AbsExposure,2022-11-07,1.00000000000008
AbsExposure,2022-11-08,0.9999999999999691
AbsExposure,2022-11-09,0.9999999999999691
AbsExposure,2022-11-10,0.9999999999999691
AbsExposure,2022-11-11,0.9999999999999691
AbsExposure,2022-11-14,0.9999999999999691
AbsExposure,2022-11-15,0.9999999999999607
AbsExposure,2022-11-16,0.9999999999999607
AbsExposure,2022-11-17,0.9999999999999607
AbsExposure,2022-11-18,0.9999999999999607
AbsExposure,2022-11-21,0.9999999999999607
AbsExposure,2022-11-22,1.0000000000000049
AbsExposure,2022-11-23,1.0000000000000049
AbsExposure,2022-11-25,1.0000000000000049
AbsExposure,2022-11-28,1.0000000000000049
AbsExposure,2022-11-29,1.000000000000069
AbsExposure,2022-11-30,1.000000000000069
AbsExposure,2022-12-01,1.000000000000069
AbsExposure,2022-12-02,1.000000000000069
AbsExposure,2022-12-05,1.000000000000069
AbsExposure,2022-12-06,0.9999999999999504
AbsExposure,2022-12-07,0.9999999999999504
AbsExposure,2022-12-08,0.9999999999999504
AbsExposure,2022-12-09,0.9999999999999504
AbsExposure,2022-12-12,0.9999999999999504
AbsExposure,2022-12-13,1.0000000000000435
AbsExposure,2022-12-14,1.0000000000000435
AbsExposure,2022-12-15,1.0000000000000435
AbsExposure,2022-12-16,1.0000000000000435
AbsExposure,2022-12-19,1.0000000000000435
AbsExposure,2022-12-20,0.9999999999999973
AbsExposure,2022-12-21,0.9999999999999973
AbsExposure,2022-12-22,0.9999999999999973
AbsExposure,2022-12-23,0.9999999999999973
AbsExposure,2022-12-27,0.9999999999999973
AbsExposure,2022-12-28,0.9999999999999488
AbsExposure,2022-12-29,0.9999999999999488
AbsExposure,2022-12-30,0.9999999999999488
AbsExposure,2023-01-03,0.9999999999999488
AbsExposure,2023-01-04,1.0000000000000342
AbsExposure,2023-01-05,1.0000000000000342
AbsExposure,2023-01-06,1.0000000000000342
AbsExposure,2023-01-09,1.0000000000000342
AbsExposure,2023-01-10,0.9999999999999591
AbsExposure,2023-01-11,0.9999999999999591
AbsExposure,2023-01-12,0.9999999999999591
AbsExposure,2023-01-13,0.9999999999999591
AbsExposure,2023-01-17,0.9999999999999591
AbsExposure,2023-01-18,1.000000000000051
AbsExposure,2023-01-19,1.000000000000051
AbsExposure,2023-01-20,1.000000000000051
AbsExposure,2023-01-23,1.000000000000051
AbsExposure,2023-01-24,0.9999999999999588
AbsExposure,2023-01-25,0.9999999999999588
AbsExposure,2023-01-26,0.9999999999999588
AbsExposure,2023-01-27,0.9999999999999588
AbsExposure,2023-01-30,0.9999999999999588
AbsExposure,2023-01-31,1.0000000000000515
AbsExposure,2023-02-01,1.0000000000000515
AbsWeight,2016-01-04,1.0000000000000242
AbsWeight,2016-01-05,1.0000000000000242
AbsWeight,2016-01-06,1.0000000000000242
AbsWeight,2016-01-07,1.0000000000000242
AbsWeight,2016-01-08,1.0000000000000242
AbsWeight,2016-01-11,0.9999999999999579
AbsWeight,2016-01-12,0.9999999999999579
AbsWeight,2016-01-13,0.9999999999999579
AbsWeight,2016-01-14,0.9999999999999579
AbsWeight,2016-01-15,0.9999999999999579
AbsWeight,2016-01-19,1.0000000000000515
AbsWeight,2016-01-20,1.0000000000000515
AbsWeight,2016-01-21,1.0000000000000515
AbsWeight,2016-01-22,1.0000000000000515
AbsWeight,2016-01-25,0.9999999999999966
AbsWeight,2016-01-26,0.9999999999999966
AbsWeight,2016-01-27,0.9999999999999966
AbsWeight,2016-01-28,0.9999999999999966
AbsWeight,2016-01-29,0.9999999999999966
AbsWeight,2016-02-01,0.9999999999999485
AbsWeight,2016-02-02,0.9999999999999485
AbsWeight,2016-02-03,0.9999999999999485
AbsWeight,2016-02-04,0.9999999999999485
AbsWeight,2016-02-05,0.9999999999999485
AbsWeight,2016-02-08,0.9999999999999611
AbsWeight,2016-02-09,0.9999999999999611
AbsWeight,2016-02-10,0.9999999999999611
AbsWeight,2016-02-11,0.9999999999999611
AbsWeight,2016-02-12,0.9999999999999611
AbsWeight,2016-02-16,1.0000000000000382
AbsWeight,2016-02-17,1.0000000000000382
AbsWeight,2016-02-18,1.0000000000000382
AbsWeight,2016-02-19,1.0000000000000382
AbsWeight,2016-02-22,1.0000000000000364
AbsWeight,2016-02-23,1.0000000000000364
AbsWeight,2016-02-24,1.0000000000000364
AbsWeight,2016-02-25,1.0000000000000364
AbsWeight,2016-02-26,1.0000000000000364
AbsWeight,2016-02-29,1.0000000000001141
AbsWeight,2016-03-01,1.0000000000001141
AbsWeight,2016-03-02,1.0000000000001141
AbsWeight,2016-03-03,1.0000000000001141
AbsWeight,2016-03-04,1.0000000000001141
AbsWeight,2016-03-07,1.0000000000000813
AbsWeight,2016-03-08,1.0000000000000813
AbsWeight,2016-03-09,1.0000000000000813
AbsWeight,2016-03-10,1.0000000000000813
AbsWeight,2016-03-11,1.0000000000000813
AbsWeight,2016-03-14,0.9999999999999302
AbsWeight,2016-03-15,0.9999999999999302
AbsWeight,2016-03-16,0.9999999999999302
AbsWeight,2016-03-17,0.9999999999999302
AbsWeight,2016-03-18,0.9999999999999302
AbsWeight,2016-03-21,0.9999999999999611
AbsWeight,2016-03-22,0.9999999999999611
AbsWeight,2016-03-23,0.9999999999999611
AbsWeight,2016-03-24,0.9999999999999611
AbsWeight,2016-03-28,1.000000000000019
AbsWeight,2016-03-29,1.000000000000019
AbsWeight,2016-03-30,1.000000000000019
AbsWeight,2016-03-31,1.000000000000019
AbsWeight,2016-04-01,1.000000000000019
AbsWeight,2016-04-04,0.9999999999999165
AbsWeight,2016-04-05,0.9999999999999165
AbsWeight,2016-04-06,0.9999999999999165
AbsWeight,2016-04-07,0.9999999999999165
AbsWeight,2016-04-08,0.9999999999999165
AbsWeight,2016-04-11,1.0000000000000477
AbsWeight,2016-04-12,1.0000000000000477
AbsWeight,2016-04-13,1.0000000000000477
AbsWeight,2016-04-14,1.0000000000000477
AbsWeight,2016-04-15,1.0000000000000477
AbsWeight,2016-04-18,1.0000000000000526
AbsWeight,2016-04-19,1.0000000000000526
AbsWeight,2016-04-20,1.0000000000000526
AbsWeight,2016-04-21,1.0000000000000526
AbsWeight,2016-04-22,1.0000000000000526
AbsWeight,2016-04-25,0.9999999999999694
AbsWeight,2016-04-26,0.9999999999999694
AbsWeight,2016-04-27,0.9999999999999694
AbsWeight,2016-04-28,0.9999999999999694
AbsWeight,2016-04-29,0.9999999999999694
AbsWeight,2016-05-02,1.00000000000001
AbsWeight,2016-05-03,1.00000000000001
AbsWeight,2016-05-04,1.00000000000001
AbsWeight,2016-05-05,1.00000000000001
AbsWeight,2016-05-06,1.00000000000001
AbsWeight,2016-05-09,0.999999999999929
AbsWeight,2016-05-10,0.999999999999929
AbsWeight,2016-05-11,0.999999999999929
AbsWeight,2016-05-12,0.999999999999929
AbsWeight,2016-05-13,0.999999999999929
AbsWeight,2016-05-16,1.0000000000000742
AbsWeight,2016-05-17,1.0000000000000742
AbsWeight,2016-05-18,1.0000000000000742
AbsWeight,2016-05-19,1.0000000000000742
AbsWeight,2016-05-20,1.0000000000000742
AbsWeight,2016-05-23,1.0000000000000002
AbsWeight,2016-05-24,1.0000000000000002
AbsWeight,2016-05-25,1.0000000000000002
AbsWeight,2016-05-26,1.0000000000000002
AbsWeight,2016-05-27,1.0000000000000002
AbsWeight,2016-05-31,0.9999999999999165
AbsWeight,2016-06-01,0.9999999999999165
AbsWeight,2016-06-02,0.9999999999999165
AbsWeight,2016-06-03,0.9999999999999165
AbsWeight,2016-06-06,0.999999999999937
AbsWeight,2016-06-07,0.999999999999937
AbsWeight,2016-06-08,0.999999999999937
AbsWeight,2016-06-09,0.999999999999937
AbsWeight,2016-06-10,0.999999999999937
AbsWeight,2016-06-13,0.9999999999999931
AbsWeight,2016-06-14,0.9999999999999931
AbsWeight,2016-06-15,0.9999999999999931
AbsWeight,2016-06-16,0.9999999999999931
AbsWeight,2016-06-17,0.9999999999999931
AbsWeight,2016-06-20,0.9999999999999243
AbsWeight,2016-06-21,0.9999999999999243
AbsWeight,2016-06-22,0.9999999999999243
AbsWeight,2016-06-23,0.9999999999999243
AbsWeight,2016-06-24,0.9999999999999243
AbsWeight,2016-06-27,1.0000000000000553
AbsWeight,2016-06-28,1.0000000000000553
AbsWeight,2016-06-29,1.0000000000000553
AbsWeight,2016-06-30,1.0000000000000553
AbsWeight,2016-07-01,1.0000000000000553
AbsWeight,2016-07-05,1.0000000000000913
AbsWeight,2016-07-06,1.0000000000000913
AbsWeight,2016-07-07,1.0000000000000913
AbsWeight,2016-07-08,1.0000000000000913
AbsWeight,2016-07-11,0.9999999999999603
AbsWeight,2016-07-12,0.9999999999999603
AbsWeight,2016-07-13,0.9999999999999603
AbsWeight,2016-07-14,0.9999999999999603
AbsWeight,2016-07-15,0.9999999999999603
AbsWeight,2016-07-18,0.9999999999999423
AbsWeight,2016-07-19,0.9999999999999423
AbsWeight,2016-07-20,0.9999999999999423
AbsWeight,2016-07-21,0.9999999999999423
AbsWeight,2016-07-22,0.9999999999999423
AbsWeight,2016-07-25,0.9999999999999271
AbsWeight,2016-07-26,0.9999999999999271
AbsWeight,2016-07-27,0.9999999999999271
AbsWeight,2016-07-28,0.9999999999999271
AbsWeight,2016-07-29,0.9999999999999271
AbsWeight,2016-08-01,0.9999999999999896
AbsWeight,2016-08-02,0.9999999999999896
AbsWeight,2016-08-03,0.9999999999999896
AbsWeight,2016-08-04,0.9999999999999896
AbsWeight,2016-08-05,0.9999999999999896
AbsWeight,2016-08-08,1.0000000000000497
AbsWeight,2016-08-09,1.0000000000000497
AbsWeight,2016-08-10,1.0000000000000497
AbsWeight,2016-08-11,1.0000000000000497
AbsWeight,2016-08-12,1.0000000000000497
AbsWeight,2016-08-15,1.0000000000000626
AbsWeight,2016-08-16,1.0000000000000626
AbsWeight,2016-08-17,1.0000000000000626
AbsWeight,2016-08-18,1.0000000000000626
AbsWeight,2016-08-19,1.0000000000000626
AbsWeight,2016-08-22,0.9999999999999992
AbsWeight,2016-08-23,0.9999999999999992
AbsWeight,2016-08-24,0.9999999999999992
AbsWeight,2016-08-25,0.9999999999999992
AbsWeight,2016-08-26,0.9999999999999992
AbsWeight,2016-08-29,0.9999999999999749
AbsWeight,2016-08-30,0.9999999999999749
AbsWeight,2016-08-31,0.9999999999999749
AbsWeight,2016-09-01,0.9999999999999749
AbsWeight,2016-09-02,0.9999999999999749
AbsWeight,2016-09-06,1.0000000000000129
AbsWeight,2016-09-07,1.0000000000000129
AbsWeight,2016-09-08,1.0000000000000129
AbsWeight,2016-09-09,1.0000000000000129
AbsWeight,2016-09-12,1.0000000000001068
AbsWeight,2016-09-13,1.0000000000001068
AbsWeight,2016-09-14,1.0000000000001068
AbsWeight,2016-09-15,1.0000000000001068
AbsWeight,2016-09-16,1.0000000000001068
AbsWeight,2016-09-19,0.9999999999999835
AbsWeight,2016-09-20,0.9999999999999835
AbsWeight,2016-09-21,0.9999999999999835
AbsWeight,2016-09-22,0.9999999999999835
AbsWeight,2016-09-23,0.9999999999999835
AbsWeight,2016-09-26,1.0000000000000873
AbsWeight,2016-09-27,1.0000000000000873
AbsWeight,2016-09-28,1.0000000000000873
AbsWeight,2016-09-29,1.0000000000000873
AbsWeight,2016-09-30,1.0000000000000873
AbsWeight,2016-10-03,0.9999999999999426
AbsWeight,2016-10-04,0.9999999999999426
AbsWeight,2016-10-05,0.9999999999999426
AbsWeight,2016-10-06,0.9999999999999426
AbsWeight,2016-10-07,0.9999999999999426
AbsWeight,2016-10-10,0.9999999999999747
AbsWeight,2016-10-11,0.9999999999999747
AbsWeight,2016-10-12,0.9999999999999747
AbsWeight,2016-10-13,0.9999999999999747
AbsWeight,2016-10-14,0.9999999999999747
AbsWeight,2016-10-17,1.0000000000000226
AbsWeight,2016-10-18,1.0000000000000226
AbsWeight,2016-10-19,1.0000000000000226
AbsWeight,2016-10-20,1.0000000000000226
AbsWeight,2016-10-21,1.0000000000000226
AbsWeight,2016-10-24,0.9999999999999977
AbsWeight,2016-10-25,0.9999999999999977
AbsWeight,2016-10-26,0.9999999999999977
AbsWeight,2016-10-27,0.9999999999999977
AbsWeight,2016-10-28,0.9999999999999977
AbsWeight,2016-10-31,1.0000000000000397
AbsWeight,2016-11-01,1.0000000000000397
AbsWeight,2016-11-02,1.0000000000000397
AbsWeight,2016-11-03,1.0000000000000397
AbsWeight,2016-11-04,1.0000000000000397
AbsWeight,2016-11-07,1.0000000000000455
AbsWeight,2016-11-08,1.0000000000000455
AbsWeight,2016-11-09,1.0000000000000455
AbsWeight,2016-11-10,1.0000000000000455
AbsWeight,2016-11-11,1.0000000000000455
AbsWeight,2016-11-14,1.0000000000001035
AbsWeight,2016-11-15,1.0000000000001035
AbsWeight,2016-11-16,1.0000000000001035
AbsWeight,2016-11-17,1.0000000000001035
AbsWeight,2016-11-18,1.0000000000001035
AbsWeight,2016-11-21,0.9999999999999776
AbsWeight,2016-11-22,0.9999999999999776
AbsWeight,2016-11-23,0.9999999999999776
AbsWeight,2016-11-25,0.9999999999999776
AbsWeight,2016-11-28,1.0000000000000258
AbsWeight,2016-11-29,1.0000000000000258
AbsWeight,2016-11-30,1.0000000000000258
AbsWeight,2016-12-01,1.0000000000000258
AbsWeight,2016-12-02,1.0000000000000258
AbsWeight,2016-12-05,1.0000000000000133
AbsWeight,2016-12-06,1.0000000000000133
AbsWeight,2016-12-07,1.0000000000000133
AbsWeight,2016-12-08,1.0000000000000133
AbsWeight,2016-12-09,1.0000000000000133
AbsWeight,2016-12-12,1.000000000000111
AbsWeight,2016-12-13,1.000000000000111
AbsWeight,2016-12-14,1.000000000000111
AbsWeight,2016-12-15,1.000000000000111
AbsWeight,2016-12-16,1.000000000000111
AbsWeight,2016-12-19,0.9999999999999886
AbsWeight,2016-12-20,0.9999999999999886
AbsWeight,2016-12-21,0.9999999999999886
AbsWeight,2016-12-22,0.9999999999999886
AbsWeight,2016-12-23,0.9999999999999886
AbsWeight,2016-12-27,0.9999999999999881
AbsWeight,2016-12-28,0.9999999999999881
AbsWeight,2016-12-29,0.9999999999999881
AbsWeight,2016-12-30,0.9999999999999881
AbsWeight,2017-01-03,1.0000000000000469
AbsWeight,2017-01-04,1.0000000000000469
AbsWeight,2017-01-05,1.0000000000000469
AbsWeight,2017-01-06,1.0000000000000469
AbsWeight,2017-01-09,1.0000000000000182
AbsWeight,2017-01-10,1.0000000000000182
AbsWeight,2017-01-11,1.0000000000000182
AbsWeight,2017-01-12,1.0000000000000182
AbsWeight,2017-01-13,1.0000000000000182
AbsWeight,2017-01-17,1.0000000000000475
AbsWeight,2017-01-18,1.0000000000000475
AbsWeight,2017-01-19,1.0000000000000475
AbsWeight,2017-01-20,1.0000000000000475
AbsWeight,2017-01-23,1.0000000000000364
AbsWeight,2017-01-24,1.0000000000000364
AbsWeight,2017-01-25,1.0000000000000364
AbsWeight,2017-01-26,1.0000000000000364
AbsWeight,2017-01-27,1.0000000000000364
AbsWeight,2017-01-30,1.0000000000000544
AbsWeight,2017-01-31,1.0000000000000544
AbsWeight,2017-02-01,1.0000000000000544
AbsWeight,2017-02-02,1.0000000000000544
AbsWeight,2017-02-03,1.0000000000000544
AbsWeight,2017-02-06,1.0000000000000064
AbsWeight,2017-02-07,1.0000000000000064
AbsWeight,2017-02-08,1.0000000000000064
AbsWeight,2017-02-09,1.0000000000000064
AbsWeight,2017-02-10,1.0000000000000064
AbsWeight,2017-02-13,0.9999999999999168
AbsWeight,2017-02-14,0.9999999999999168
AbsWeight,2017-02-15,0.9999999999999168
AbsWeight,2017-02-16,0.9999999999999168
AbsWeight,2017-02-17,0.9999999999999168
AbsWeight,2017-02-21,1.0000000000000062
AbsWeight,2017-02-22,1.0000000000000062
AbsWeight,2017-02-23,1.0000000000000062
AbsWeight,2017-02-24,1.0000000000000062
AbsWeight,2017-02-27,1.0000000000000662
AbsWeight,2017-02-28,1.0000000000000662
AbsWeight,2017-03-01,1.0000000000000662
AbsWeight,2017-03-02,1.0000000000000662
AbsWeight,2017-03-03,1.0000000000000662
AbsWeight,2017-03-06,1.0000000000000497
AbsWeight,2017-03-07,1.0000000000000497
AbsWeight,2017-03-08,1.0000000000000497
AbsWeight,2017-03-09,1.0000000000000497
AbsWeight,2017-03-10,1.0000000000000497
AbsWeight,2017-03-13,1.000000000000069
AbsWeight,2017-03-14,1.000000000000069
AbsWeight,2017-03-15,1.000000000000069
AbsWeight,2017-03-16,1.000000000000069
AbsWeight,2017-03-17,1.000000000000069
AbsWeight,2017-03-20,0.9999999999999206
AbsWeight,2017-03-21,0.9999999999999206
AbsWeight,2017-03-22,0.9999999999999206
AbsWeight,2017-03-23,0.9999999999999206
AbsWeight,2017-03-24,0.9999999999999206
AbsWeight,2017-03-27,0.9999999999999908
AbsWeight,2017-03-28,0.9999999999999908
AbsWeight,2017-03-29,0.9999999999999908
AbsWeight,2017-03-30,0.9999999999999908
AbsWeight,2017-03-31,0.9999999999999908
AbsWeight,2017-04-03,0.9999999999999568
AbsWeight,2017-04-04,0.9999999999999568
AbsWeight,2017-04-05,0.9999999999999568
AbsWeight,2017-04-06,0.9999999999999568
AbsWeight,2017-04-07,0.9999999999999568
AbsWeight,2017-04-10,1.0000000000000235
AbsWeight,2017-04-11,1.0000000000000235
AbsWeight,2017-04-12,1.0000000000000235
AbsWeight,2017-04-13,1.0000000000000235
AbsWeight,2017-04-17,1.0000000000000526
AbsWeight,2017-04-18,1.0000000000000526
AbsWeight,2017-04-19,1.0000000000000526
AbsWeight,2017-04-20,1.0000000000000526
AbsWeight,2017-04-21,1.0000000000000526
AbsWeight,2017-04-24,0.9999999999999328
AbsWeight,2017-04-25,0.9999999999999328
AbsWeight,2017-04-26,0.9999999999999328
AbsWeight,2017-04-27,0.9999999999999328
AbsWeight,2017-04-28,0.9999999999999328
AbsWeight,2017-05-01,0.9999999999999182
AbsWeight,2017-05-02,0.9999999999999182
AbsWeight,2017-05-03,0.9999999999999182
AbsWeight,2017-05-04,0.9999999999999182
AbsWeight,2017-05-05,0.9999999999999182
AbsWeight,2017-05-08,1.0000000000000164
AbsWeight,2017-05-09,1.0000000000000164
AbsWeight,2017-05-10,1.0000000000000164
AbsWeight,2017-05-11,1.0000000000000164
AbsWeight,2017-05-12,1.0000000000000164
AbsWeight,2017-05-15,1.0000000000000457
AbsWeight,2017-05-16,1.0000000000000457
AbsWeight,2017-05-17,1.0000000000000457
AbsWeight,2017-05-18,1.0000000000000457
AbsWeight,2017-05-19,1.0000000000000457
AbsWeight,2017-05-22,0.999999999999982
AbsWeight,2017-05-23,0.999999999999982
AbsWeight,2017-05-24,0.999999999999982
AbsWeight,2017-05-25,0.999999999999982
AbsWeight,2017-05-26,0.999999999999982
AbsWeight,2017-05-30,0.9999999999999672
AbsWeight,2017-05-31,0.9999999999999672
AbsWeight,2017-06-01,0.9999999999999672
AbsWeight,2017-06-02,0.9999999999999672
AbsWeight,2017-06-05,0.9999999999999571
AbsWeight,2017-06-06,0.9999999999999571
AbsWeight,2017-06-07,0.9999999999999571
AbsWeight,2017-06-08,0.9999999999999571
AbsWeight,2017-06-09,0.9999999999999571
AbsWeight,2017-06-12,1.000000000000073
AbsWeight,2017-06-13,1.000000000000073
AbsWeight,2017-06-14,1.000000000000073
AbsWeight,2017-06-15,1.000000000000073
AbsWeight,2017-06-16,1.000000000000073
AbsWeight,2017-06-19,1.0000000000000109
AbsWeight,2017-06-20,1.0000000000000109
AbsWeight,2017-06-21,1.0000000000000109
AbsWeight,2017-06-22,1.0000000000000109
AbsWeight,2017-06-23,1.0000000000000109
AbsWeight,2017-06-26,0.999999999999984
AbsWeight,2017-06-27,0.999999999999984
AbsWeight,2017-06-28,0.999999999999984
AbsWeight,2017-06-29,0.999999999999984
AbsWeight,2017-06-30,0.999999999999984
AbsWeight,2017-07-03,0.999999999999936
AbsWeight,2017-07-05,0.999999999999936
AbsWeight,2017-07-06,0.999999999999936
AbsWeight,2017-07-07,0.999999999999936
AbsWeight,2017-07-10,1.0000000000000329
AbsWeight,2017-07-11,1.0000000000000329
AbsWeight,2017-07-12,1.0000000000000329
AbsWeight,2017-07-13,1.0000000000000329
AbsWeight,2017-07-14,1.0000000000000329
AbsWeight,2017-07-17,1.0000000000001068
AbsWeight,2017-07-18,1.0000000000001068
AbsWeight,2017-07-19,1.0000000000001068
AbsWeight,2017-07-20,1.0000000000001068
AbsWeight,2017-07-21,1.0000000000001068
AbsWeight,2017-07-24,1.0000000000000409
AbsWeight,2017-07-25,1.0000000000000409
AbsWeight,2017-07-26,1.0000000000000409
AbsWeight,2017-07-27,1.0000000000000409
AbsWeight,2017-07-28,1.0000000000000409
AbsWeight,2017-07-31,1.0000000000000222
AbsWeight,2017-08-01,1.0000000000000222
AbsWeight,2017-08-02,1.0000000000000222
